author,text,publishedAt,likes,clean_text,sentiment,published_at
@Ca-uo1ht,Ви лучший круто крутяк классно супер 😊😊😊😊,2024-04-05 16:23:00+00:00,0,ви лучший круто крутяк классно супер,positive,2024-04-08
@Настя.Честныйотзыв,Только сейчас смотрю интервью и стремно слышать про атомную войну с Америкой,2024-04-03 18:35:54+00:00,0,только сейчас смотрю интервью и стремно слышать про атомную войну с америкой,negative,2024-04-16
@СофияТараненко-ф1ъ,"Вы хотите сказать, что я одна заметила там рожу инстансамки 48:41",2024-03-30 18:37:26+00:00,4,вы хотите сказать что я одна заметила там рожу инстансамки 4841,negative,2024-04-29
@bediaplay318,Лицемерие одно.... Ненависть между ними просто огромная ....,2024-03-29 18:20:43+00:00,4,лицемерие одно ненависть между ними просто огромная,negative,2024-04-08
@bediaplay318,Собчак Сидя в кафе и говоря Бузовой зачем ты ездишь в жопасранск и выступаешь на дешёвых сценах для этих крестьян вот тут она и показала своё нутро.... Как она относится к простым людям как к мусору .... Конечно родилась с золотой ложкой во рту она Лживая и относится к людям как к грязи ....,2024-03-29 18:06:52+00:00,3,собчак сидя в кафе и говоря бузовой зачем ты ездишь в жопасранск и выступаешь на дешёвых сценах для этих крестьян вот тут она и показала своё нутро как она относится к простым людям как к мусору  конечно родилась с золотой ложкой во рту она лживая и относится к людям как к грязи,negative,2024-04-16
@Александра-ы7щ3й,А кто то вообще заметил что в массовке сидит инстасамка?,2024-03-28 17:39:06+00:00,1,а кто то вообще заметил что в массовке сидит инстасамка,neutral,2024-04-24
@trrytrryyy5974,"А мама и говорила, что кого в воду бросит при несчастье так это олю, а Аню спасет( Аня бриллиант), и это при ней и в школу олю в 5 лет сдала",2024-03-27 10:51:14+00:00,0,а мама и говорила что кого в воду бросит при несчастье так это олю а аню спасет аня бриллиант и это при ней и в школу олю в 5 лет сдала,negative,2024-04-22
@perfectwomenperfectum2222,Как Тарасов некрасиво чавкает,2024-03-27 10:37:12+00:00,3,как тарасов некрасиво чавкает,neutral,2024-04-28
@Татьяна-в8н8щ,Я лично обожаю Ксению собак а бузова и смех и. Грех ни голоса ничего просто ужас,2024-03-26 20:09:48+00:00,0,я лично обожаю ксению собак а бузова и смех и грех ни голоса ничего просто ужас,negative,2024-04-17
@ДмитрийШвыдкий-ю4ь,"Посмотрел тоько сейчас и даже изменил свое отношение к ней. Считается, что Бузова это такой символ дурного вкуса . А так вполне адекватная, милая барышня. Даже уважение вызывает . Смогла подняться и раскрутиться. Волочкова мне понрааилась меньше .",2024-03-24 13:16:53+00:00,1,посмотрел тоько сейчас и даже изменил свое отношение к ней считается что бузова это такой символ дурного вкуса  а так вполне адекватная милая барышня даже уважение вызывает  смогла подняться и раскрутиться волочкова мне понрааилась меньше,positive,2024-04-08
@ГалинаКлимко-о2т,"О,боже! Снова на экране ненавистные морды!!!",2024-03-23 18:43:22+00:00,0,обоже снова на экране ненавистные морды,negative,2024-04-24
@wess4301,48:40-48:42 инстасамка?))),2024-03-20 00:07:50+00:00,0,48404842 инстасамка,neutral,2024-04-09
@loginviskas572,А кто такая Бузова ?,2024-03-18 21:39:13+00:00,0,а кто такая бузова,neutral,2024-04-19
@باندا-خ8ن2ل,"Путинское поколение. Че ты несешь? Это ж ты, Ксюня, воспитывала молодежь на доме два.",2024-03-15 13:45:13+00:00,0,путинское поколение че ты несешь это ж ты ксюня воспитывала молодежь на доме два,negative,2024-04-11
@ludakapustnikova8010,"Я не знаю , кто это и почему оно выскакивает на первой странице?",2024-03-08 14:21:17+00:00,0,я не знаю  кто это и почему оно выскакивает на первой странице,negative,2024-04-17
@_Zaryanka,бузава полностью ведомая,2024-03-08 11:14:23+00:00,0,бузава полностью ведомая,neutral,2024-04-20
@zanabuchvalter6512,Olia super❤,2024-03-07 12:51:54+00:00,0,olia super,positive,2024-04-13
@splifvip9360,😂😂😂😂😂,2024-03-07 10:51:31+00:00,0,,neutral,2024-04-25
@splifvip9360,Обе такие классные❤❤,2024-03-07 07:50:33+00:00,1,обе такие классные,positive,2024-04-22
@muskintorg,"Оленька, не слушай Собчак! Если ты артист, то твоё творчество доноси для всех, как ты это и делаешь. За это тебя и любят. А собчак пусть не принижает себя и летит в космос и находит себе там богатых слушателей. Она уже здесь одна, её никто не любит , а она никак не поймёт почему это, я ведь такая крутая?   Лети, Ксюша, ищи своё признание, скатертью дорога! Только что-то мне подсказывает, что долго тебе придётся искать!",2024-03-06 17:22:22+00:00,0,оленька не слушай собчак если ты артист то твоё творчество доноси для всех как ты это и делаешь за это тебя и любят а собчак пусть не принижает себя и летит в космос и находит себе там богатых слушателей она уже здесь одна её никто не любит  а она никак не поймёт почему это я ведь такая крутая   лети ксюша ищи своё признание скатертью дорога только чтото мне подсказывает что долго тебе придётся искать,neutral,2024-04-13
@Дмитрий-й6о7й,"Бузова о вас не пишет ничего плохого. И даже не думает, разницу чувствуете!",2024-03-05 14:14:26+00:00,0,бузова о вас не пишет ничего плохого и даже не думает разницу чувствуете,neutral,2024-04-29
@ЯнаЛысенко-и9ж,Полная туфта.,2024-03-04 21:58:23+00:00,0,полная туфта,negative,2024-04-30
@ВалераБояринов-з1у,"Бузова как все хотела пыль в глаза пустить , а по факту она пустышка беспантовая",2024-03-04 19:13:37+00:00,0,бузова как все хотела пыль в глаза пустить  а по факту она пустышка беспантовая,negative,2024-04-27
@ВалераБояринов-з1у,Бузова нечемная ее бренды не берут она ноль,2024-03-04 19:07:18+00:00,0,бузова нечемная ее бренды не берут она ноль,negative,2024-04-11
@ВалераБояринов-з1у,Собчак лучшая!!!!!❤❤❤❤❤утопила эту несчастную бузову!!!!,2024-03-04 19:06:07+00:00,0,собчак лучшаяутопила эту несчастную бузову,neutral,2024-04-22
@ВалераБояринов-з1у,"Бузова пустое место ,да красивая телка ,но таких милиооны ,есть красивеее в сто раз ,но ее ноги шикарные ❤❤❤",2024-03-04 19:03:33+00:00,0,бузова пустое место да красивая телка но таких милиооны есть красивеее в сто раз но ее ноги шикарные,positive,2024-04-23
@Ася-ф2г,Мне 35 лет....Оля Бузова - my ❤,2024-02-23 16:40:48+00:00,1,мне 35 летоля бузова  my,neutral,2024-04-21
@goldbeaver7468,На 48:41 Инстасамка???,2024-02-21 16:46:06+00:00,1,на 4841 инстасамка,neutral,2024-04-26
@ИринаМир-б4ж,"Дурдом 2, хватит материться и друг друга перебивать!👎",2024-02-20 07:45:21+00:00,1,дурдом 2 хватит материться и друг друга перебивать,negative,2024-04-22
@elladaabiyeva7975,Как же я люблю ее❤,2024-02-19 13:12:46+00:00,0,как же я люблю ее,positive,2024-04-16
@ЯнаНикитина-ъ2ф,"Собчак любит лёгкие мишени, потому что более сложные ей интеллектуально недоступны.",2024-02-19 11:37:22+00:00,1,собчак любит лёгкие мишени потому что более сложные ей интеллектуально недоступны,neutral,2024-04-26
@lubovaivanenko373,"Собчак вульгарная, лицо злое, перекошеное, мат перемат!",2024-02-19 00:12:12+00:00,0,собчак вульгарная лицо злое перекошеное мат перемат,neutral,2024-04-06
@millakarisma4755,"Собчак умница, все по делу говорит",2024-02-18 21:59:05+00:00,0,собчак умница все по делу говорит,neutral,2024-04-11
@Путешествияпогородамивесям,"Прически одинаковые ,разница только в длине
Накладки видимо",2024-02-16 11:12:46+00:00,0,"прически одинаковые разница только в длине
накладки видимо",negative,2024-04-07
@НадеждаСтаростинаД,А почему на лице мужчины чёрный прямоугольник?,2024-02-15 11:44:45+00:00,0,а почему на лице мужчины чёрный прямоугольник,negative,2024-04-25
@ТатьянаП-и8т,"после интервью у Стрелец - я вообще на Олю посмотрела другими глазами - очень умная девочка, искрення и настоящая... А к этой персоне не стоит и не появляться...Она всех зовёт, чтобы обгадить..",2024-02-13 20:46:02+00:00,0,после интервью у стрелец  я вообще на олю посмотрела другими глазами  очень умная девочка искрення и настоящая а к этой персоне не стоит и не появлятьсяона всех зовёт чтобы обгадить,negative,2024-04-23
@ИринаЗава-х8щ,Эти две стоят друг друга!,2024-02-11 16:56:50+00:00,0,эти две стоят друг друга,negative,2024-04-15
@натальяЕкб-х9п,"Оля молодец, выдержанная и позитивная.",2024-02-11 15:31:32+00:00,0,оля молодец выдержанная и позитивная,positive,2024-04-20
@Titihoki,Примитив… пришлось перематывать,2024-02-07 20:59:07+00:00,0,примитив пришлось перематывать,neutral,2024-04-28
@shk759,"Ксения Анатольевна при всем уважении к вам. 
Зачем втягивать Олю в политику? Тем более про Кадырова. 
Для этого есть другие люди. 
Оля светлый,добрый человечик,у которого свой мир. ❤",2024-02-07 18:59:08+00:00,0,"ксения анатольевна при всем уважении к вам 
зачем втягивать олю в политику тем более про кадырова 
для этого есть другие люди 
оля светлыйдобрый человечику которого свой мир",neutral,2024-04-13
@kvnxzl9675,"оличка молодец умничка, не кого не слушай",2024-02-05 20:28:24+00:00,0,оличка молодец умничка не кого не слушай,positive,2024-04-14
@nurgulsaiakbaeva9624,Придурочки😂,2024-02-04 23:47:28+00:00,1,придурочки,positive,2024-04-21
@texnopova,Мне Собчак нравится на лицо. Она очень симпотичная,2024-02-04 09:11:48+00:00,0,мне собчак нравится на лицо она очень симпотичная,positive,2024-04-22
@texnopova,"Я РАЗГОВАРИВАЛА С ГИНЕКОЛОГОМ ОТРАБОТАЮЩЕЙ В ЭТОЙ СФЕРЕ МНОГО, МНОГО ЛЕТ, И ОНА СКАЗАЛА ЧТО СЕКС ДЛЯ ЗДОРОВЬЯ ЭТО ВСЕ ЕРУНДА , КОТОРУ́Ю ВЫДУМАЛИ КОМУ ЭТО ИНТЕРЕСНО.",2024-02-04 09:09:28+00:00,1,я разговаривала с гинекологом отработающей в этой сфере много много лет и она сказала что секс для здоровья это все ерунда  которую выдумали кому это интересно,negative,2024-04-12
@zev_s_art,Одна из самых лицемерных и противных личностей- Собчак. С Ольгой поступила подлейшим образом в этом интервью. И даже под занавес налила говна на вентилятор со своими полит взглядами. Где вас штампуют таких 🤦🤦🤦,2024-02-03 16:41:39+00:00,0,одна из самых лицемерных и противных личностей собчак с ольгой поступила подлейшим образом в этом интервью и даже под занавес налила говна на вентилятор со своими полит взглядами где вас штампуют таких,negative,2024-04-10
@ОльгаАнаньева-ц3ь,"У Собчак задача обос    ---ть всех. При этом она считает себя классным интервьюером. Просмотрела много  роликов с её работой. Хочется орать, как тот бурундук, которого она вспомнила  в интервью с Паниным. Кстати, ничего кроме омерзения, оно не может вызвать.",2024-02-01 16:15:01+00:00,2,у собчак задача обос    ть всех при этом она считает себя классным интервьюером просмотрела много  роликов с её работой хочется орать как тот бурундук которого она вспомнила  в интервью с паниным кстати ничего кроме омерзения оно не может вызвать,negative,2024-04-20
@ЭРа-о1з,Бузова народная !,2024-01-31 15:46:06+00:00,1,бузова народная,neutral,2024-04-12
@flagmnevruki,"Мне не нравится Бузова, к сожалению, у нее нет ни одного таланта, кроме того, что она может заработать деньги из ничего, а это тоже нужно уметь, так что она - молодец. Еще мне нравится, что она в меру разбалованная, хотя, если учитывать ее доходы, она бы уже могла зазнаться в край. Живет скромненько, сильно не выпендривается, единственное  - устраивает мозговынос и драму иногда, но это тоже не всегда является правдой, а является больше частью ее заработка. 
То, что у нее контент (песни, которые она поет; программы, которые она ведет или в которых участвует) не особо интеллектуальный - ну, это выбор каждого,  смотреть/слушать эту фигню или нет.
Также я не поддерживаю, что врачу или учителю платят копейки, а блогерам и ""известным"" личностям - миллионы, но тут уже вопросы не к Ольге, а к государству и обществу.",2024-01-31 03:48:20+00:00,1,"мне не нравится бузова к сожалению у нее нет ни одного таланта кроме того что она может заработать деньги из ничего а это тоже нужно уметь так что она  молодец еще мне нравится что она в меру разбалованная хотя если учитывать ее доходы она бы уже могла зазнаться в край живет скромненько сильно не выпендривается единственное   устраивает мозговынос и драму иногда но это тоже не всегда является правдой а является больше частью ее заработка 
то что у нее контент песни которые она поет программы которые она ведет или в которых участвует не особо интеллектуальный  ну это выбор каждого  смотретьслушать эту фигню или нет
также я не поддерживаю что врачу или учителю платят копейки а блогерам и известным личностям  миллионы но тут уже вопросы не к ольге а к государству и обществу",positive,2024-04-19
@nataliehartfelder7642,Девчонки - молодцы👍🏻,2024-01-30 21:47:42+00:00,0,девчонки  молодцы,positive,2024-04-16
@elvirasharafutdinova1431,"Представляю себя на месте девушки Смолова, которая слышит: ""Не женет, не женат"" Мдаааа",2024-01-30 17:39:13+00:00,0,представляю себя на месте девушки смолова которая слышит не женет не женат мдаааа,neutral,2024-04-16
@ЕкатеринаМоисеева-ж8ю,"Какая Ксения Анатольевна душная ,назойливая ..Как чирий на жопе ,смотреть не приятно на вас",2024-01-29 12:58:48+00:00,1,какая ксения анатольевна душная назойливая как чирий на жопе смотреть не приятно на вас,neutral,2024-04-17
@sudbaya25,Ольга классная❤,2024-01-28 23:34:07+00:00,1,ольга классная,positive,2024-04-14
@Эльвира-б4ц,"Оля молодец, что уважает простых людей ❤",2024-01-28 12:49:55+00:00,0,оля молодец что уважает простых людей,neutral,2024-04-26
@ТатьянаГородецкая-е2ш,ЛЮБОВЬ - ЭТО ЖЕРТВА!!!,2024-01-27 20:15:08+00:00,0,любовь  это жертва,negative,2024-04-19
@mcgluten,48:40 - Инстасамка?,2024-01-23 06:34:56+00:00,0,4840  инстасамка,negative,2024-04-06
@pro100nastya9,Фальшивая напрочь!🦨👎,2024-01-22 08:42:14+00:00,1,фальшивая напрочь,negative,2024-04-19
@ОксанаИонова-ш4о,Матерятся как сапожники!,2024-01-20 18:52:02+00:00,0,матерятся как сапожники,negative,2024-04-26
@ЛяззатЖусупова-ъ3д,По мне они нравится как обычные люди столько откровенности т что характерно гет жеманства совсем не кокетки умные целеустремлённые личности которые не вешаются на мужчин прям так и разит как от леди бизнес серезности в ним есть меняэто привлекает я тоже такая же 😊 пусть та имт они и остаються 🎉🎉🎉🎉😊🎉🎉,2024-01-20 08:34:14+00:00,1,по мне они нравится как обычные люди столько откровенности т что характерно гет жеманства совсем не кокетки умные целеустремлённые личности которые не вешаются на мужчин прям так и разит как от леди бизнес серезности в ним есть меняэто привлекает я тоже такая же  пусть та имт они и остаються,neutral,2024-04-08
@ГалинаЛазарева-г8д,БУЗОВА НИ КТО,2024-01-19 07:59:02+00:00,0,бузова ни кто,neutral,2024-04-18
@АнжеликаШалабаева,Какая же Собчак мерзская,2024-01-19 04:34:36+00:00,1,какая же собчак мерзская,neutral,2024-04-18
@АнжеликаШалабаева,С начала интервью одна зависть от Собчак,2024-01-19 04:20:00+00:00,2,с начала интервью одна зависть от собчак,neutral,2024-04-29
@ГалинаМорозова-й8р,"Стыдно за ксению, когда она с таким удовольствием использует нецензурную лексику непонятно зачем
,не к месту ,как говорят ,,ни к селу,ни к городу,,",2024-01-19 01:12:31+00:00,2,"стыдно за ксению когда она с таким удовольствием использует нецензурную лексику непонятно зачем
не к месту как говорят ни к селуни к городу",negative,2024-04-16
@МиланаПардаева-к7ж,"Собчак такая завистливая ,это так видно",2024-01-18 22:58:27+00:00,1,собчак такая завистливая это так видно,neutral,2024-04-11
@НазираБапиева-ш8ы,"Лошадь... какая  разница  тебя  ,Ольга  сколько  зарабатывать.",2024-01-17 19:15:08+00:00,0,лошадь какая  разница  тебя  ольга  сколько  зарабатывать,neutral,2024-04-13
@НинаНайденова-о6б,Выкиньте и Собчак и Бузову с телеэкранов. Я их терпеть не могу.,2024-01-17 18:15:05+00:00,0,выкиньте и собчак и бузову с телеэкранов я их терпеть не могу,negative,2024-04-26
@евгениямамро,Когда бля.ььь к Ксюше придут в её ресторан и возьмут интервью. Нееее устроят ей разьеб.   И поэтому нет интервью нормального с собчак.  Там все заранее.,2024-01-17 01:12:40+00:00,0,когда бляььь к ксюше придут в её ресторан и возьмут интервью нееее устроят ей разьеб   и поэтому нет интервью нормального с собчак  там все заранее,neutral,2024-04-05
@евгениямамро,Собчак канеш крыса. не МЕЛОЧНАЯ,2024-01-17 01:09:31+00:00,0,собчак канеш крыса не мелочная,neutral,2024-04-06
@евгениямамро,"Классная Олька!!! Интересно общение Ксении с Олей! Ксюша ржёт над Олей, Оля над Ксюшей. 😅",2024-01-17 00:46:24+00:00,0,классная олька интересно общение ксении с олей ксюша ржёт над олей оля над ксюшей,positive,2024-04-08
@ВераКилина-л6ф,Собчак ты отвратительна противно на тебя смотреть. Ужас какой и все твои жесты ужастны до тошноты.,2024-01-16 08:27:06+00:00,0,собчак ты отвратительна противно на тебя смотреть ужас какой и все твои жесты ужастны до тошноты,negative,2024-04-06
@darjamalinovska116,"Собчак тебя сделала, Дом-2 и телевидение.",2024-01-16 04:28:14+00:00,0,собчак тебя сделала дом2 и телевидение,neutral,2024-04-12
