author,text,publishedAt,likes,clean_text,sentiment,published_at
@ВикторМешков-н1й,"Вопрос на канале "" дождь"" по поводу сдачи Ленинграда не имел  права быть как с точки зрения в моральном  отношении - так и с точки зрения научного ( исторического) , так как истрия не приемлет сослагательного (если бы - как бы)! Они стояли за родину и отдавали свои жизни и на эту тему можно говорить только в этом ключе!",2024-05-07 23:37:02+00:00,3,вопрос на канале  дождь по поводу сдачи ленинграда не имел  права быть как с точки зрения в моральном  отношении  так и с точки зрения научного  исторического  так как истрия не приемлет сослагательного если бы  как бы они стояли за родину и отдавали свои жизни и на эту тему можно говорить только в этом ключе,neutral,2024-04-28
@Л.Г-е8к,Диалог двух умных людей. . Неожиданно раскрылся Алишер,2024-05-07 19:45:13+00:00,0,диалог двух умных людей  неожиданно раскрылся алишер,neutral,2024-04-16
@malinov1997,"Морген я после интервью с Арутом, ты был прав «это было жестко» 😂",2024-05-07 18:18:44+00:00,0,морген я после интервью с арутом ты был прав это было жестко,negative,2024-04-25
@Sozdatelev,Какая польза от данных роликов? Хотите пообщаться? Зовите меня! Разнесу ваши дебаты!,2024-05-07 11:13:57+00:00,0,какая польза от данных роликов хотите пообщаться зовите меня разнесу ваши дебаты,neutral,2024-04-21
@victoriasargsyan6315,"Интересно, а Арут пожалел что позвал Ксюшу на интервью?",2024-05-07 09:25:05+00:00,0,интересно а арут пожалел что позвал ксюшу на интервью,neutral,2024-04-17
@MIGORRR,"Тату порвали запад не потому что были против войны,а потому что пропагандировали однополую любовь.ААлишеру реально надо найти норм круг общения.Не арута и не земфиру и не им подобных,а просто адекватных людей.Здравый он.Свободный в мыслях.Импульсивный.Но соблазны…Это трудно.Алишеру здоровья.Слава России!",2024-05-06 15:20:34+00:00,1,тату порвали запад не потому что были против войныа потому что пропагандировали однополую любовьаалишеру реально надо найти норм круг общенияне арута и не земфиру и не им подобныха просто адекватных людейздравый онсвободный в мысляхимпульсивныйно соблазныэто трудноалишеру здоровьяслава россии,positive,2024-04-13
@МарияЖильцова-ч6м,Собчак ван лав❤,2024-05-06 06:44:58+00:00,0,собчак ван лав,neutral,2024-04-23
@gold3409,Как же она разнесла этого арута цыгана,2024-05-05 18:18:02+00:00,0,как же она разнесла этого арута цыгана,negative,2024-04-18
@gold3409,Видео надо было назвать: «бабуля 2 часа соблазняет моргенштерна»,2024-05-05 17:08:19+00:00,3,видео надо было назвать бабуля 2 часа соблазняет моргенштерна,neutral,2024-04-23
@gold3409,"Капец там гадюшник собрался. Вот она где змеиная нора, только пугачевой не хватает",2024-05-05 16:20:53+00:00,0,капец там гадюшник собрался вот она где змеиная нора только пугачевой не хватает,negative,2024-04-21
@Annexxo_,У Мизулиной благие намерения??,2024-05-05 15:19:51+00:00,0,у мизулиной благие намерения,negative,2024-04-16
@1234hdb,"Малыш не до рос. Сколько не говори, все в пустую",2024-05-05 15:05:53+00:00,0,малыш не до рос сколько не говори все в пустую,negative,2024-04-21
@eletto7840,"Спасибо Ксении за то, что этот маргинал уехал из России. Надеюсь, не вернется🙏Надеюсь, Ксения еще почистит пространство 🙏",2024-05-05 14:38:56+00:00,0,спасибо ксении за то что этот маргинал уехал из россии надеюсь не вернетсянадеюсь ксения еще почистит пространство,positive,2024-04-26
@РусланФазиев-п8ж,Противно слушать звезду которая в эфире матом ругается,2024-05-05 12:14:44+00:00,0,противно слушать звезду которая в эфире матом ругается,negative,2024-04-16
@Green_silk_,"Как он может быть настолько тупым, я просто в шоке! Он ведь ничерта не догоняет суть заданных вопросов или затронутой темы…. 

Разница между ними просто существенная!",2024-05-03 23:57:39+00:00,0,"как он может быть настолько тупым я просто в шоке он ведь ничерта не догоняет суть заданных вопросов или затронутой темы 

разница между ними просто существенная",negative,2024-04-21
@orurew,"Ксюша молодец ❤Этот даже не знаю кто,тупой!!😅",2024-05-03 22:05:31+00:00,0,ксюша молодец этот даже не знаю ктотупой,neutral,2024-04-21
@goerginaGGGG,❤,2024-05-03 18:34:28+00:00,1,,neutral,2024-04-26
@Максим-н5ь4е,МИД в доте 😂 красава😂,2024-05-02 06:36:08+00:00,1,мид в доте  красава,positive,2024-04-15
@РенатаКумыкова-й4д,Самое милое что он говорил про свою маму ❤,2024-05-01 18:18:58+00:00,0,самое милое что он говорил про свою маму,positive,2024-04-10
@JAX-BANKA,Ксения... Поменьше матов хотелось бы от Вас.,2024-05-01 03:50:53+00:00,2,ксения поменьше матов хотелось бы от вас,neutral,2024-04-10
@JAX-BANKA,Что-то крутое посмотрел. Увесисто и приятненько),2024-05-01 03:42:01+00:00,0,чтото крутое посмотрел увесисто и приятненько,positive,2024-04-28
@benbrown9717,"про какой фильм говорила Ксюша, помогите кто знает пожалуйста не могу найти этот момент.",2024-04-30 18:08:10+00:00,1,про какой фильм говорила ксюша помогите кто знает пожалуйста не могу найти этот момент,neutral,2024-04-23
@ЭльбекТурлибаев,"не очень любил Собчак. Но после этого интервью зауважал сильно. Сильная женщина, которая четко стоит на своём",2024-04-29 17:32:51+00:00,3,не очень любил собчак но после этого интервью зауважал сильно сильная женщина которая четко стоит на своём,neutral,2024-04-17
@Котятавымои,"Алишер, красавчик.",2024-04-29 13:55:11+00:00,0,алишер красавчик,positive,2024-04-10
@panterkataro,"Мне иногда кажется, что Собчак завидует тем, кто зарабатывает больше нее и специально ""топит"" их на интервью",2024-04-29 09:30:35+00:00,0,мне иногда кажется что собчак завидует тем кто зарабатывает больше нее и специально топит их на интервью,neutral,2024-04-16
@ЛюбовьВитальевн,"Моргенштерн, браво!",2024-04-29 05:57:37+00:00,0,моргенштерн браво,negative,2024-04-15
@jayt1470,"Ponravilos kak Sobchak ebala tipa druzei Morga, vso pa faktu, najobsiki i pizdaboli",2024-04-29 01:53:23+00:00,0,ponravilos kak sobchak ebala tipa druzei morga vso pa faktu najobsiki i pizdaboli,neutral,2024-04-21
@alexmcdonnald944,Максимум этого интервью.. голос собчак больно слышать,2024-04-26 17:08:19+00:00,0,максимум этого интервью голос собчак больно слышать,negative,2024-04-17
@АнатолийВассерман-с8у,а насчет наркоты лукавит.сразу поплыл после вопроса,2024-04-26 12:16:43+00:00,0,а насчет наркоты лукавитсразу поплыл после вопроса,neutral,2024-04-28
@Танечка-ц4з,Алишер классный поц,2024-04-26 11:53:56+00:00,0,алишер классный поц,positive,2024-04-11
@marinab.5263,Описание дома пробивает слезу .,2024-04-26 07:17:46+00:00,0,описание дома пробивает слезу,negative,2024-04-17
@S.U.N.T,зашел посмотреть рекламу а тут этот клоун...,2024-04-25 09:06:00+00:00,0,зашел посмотреть рекламу а тут этот клоун,neutral,2024-04-28
@MrVivalVegas,Он повзрослел.,2024-04-25 00:23:11+00:00,0,он повзрослел,neutral,2024-04-10
@Арслан-й8х,"Алешер: как это будет? Уменя плохой словарный запас!
И этот человек пишет песни,и его слушают 😮😢😅",2024-04-24 09:27:10+00:00,0,"алешер как это будет уменя плохой словарный запас
и этот человек пишет песнии его слушают",neutral,2024-04-20
@Ана-щ6п,"Ксения оч сильная, и грамотная, пусть живёт ваша передача. Дочь своего отца.",2024-04-24 09:03:44+00:00,1,ксения оч сильная и грамотная пусть живёт ваша передача дочь своего отца,neutral,2024-04-26
@kadaraleistrang7882,"Ксюша - все интервью пытается сказать ""будь осторожен, я считаю что тебя окружают подозрительные люди""
Морген все видео - она нападает на меня, зачем то притягивая моих друзей за их якобы косяки 

Морген вообще посылов не улавливает, как и в случае с клипом Окси 😢😢
Блин это же лишний раз подтверждает на сколько Ксюше искренне интересен это мальчик 😅",2024-04-24 02:25:45+00:00,0,"ксюша  все интервью пытается сказать будь осторожен я считаю что тебя окружают подозрительные люди
морген все видео  она нападает на меня зачем то притягивая моих друзей за их якобы косяки 

морген вообще посылов не улавливает как и в случае с клипом окси 
блин это же лишний раз подтверждает на сколько ксюше искренне интересен это мальчик",negative,2024-04-26
@Nurlankhasl,Морген вырос.,2024-04-23 22:40:01+00:00,0,морген вырос,negative,2024-04-18
@kadaraleistrang7882,Какие же своеобразные искры между этими двумя летают :3,2024-04-23 16:26:14+00:00,0,какие же своеобразные искры между этими двумя летают 3,neutral,2024-04-24
@ludmilaschulze5632,"Ксения, осень много матов от ваших приглашенных на программу  ,🤦‍♀️ нельзя ли без грязных матюков,пожалуйста, невозможно слушать, а слушают и совсем молодые.",2024-04-22 16:11:15+00:00,0,ксения осень много матов от ваших приглашенных на программу   нельзя ли без грязных матюковпожалуйста невозможно слушать а слушают и совсем молодые,negative,2024-04-10
@lilsbourne,"Если кому здесь и нужен наушник и скрипт, написанный какими-то умными дядями и тетями, так это Моршенштерну😂 Если для него Ошо - это какой-то образец жизненной мудрости, то у меня нет вопросов)",2024-04-21 11:52:34+00:00,0,если кому здесь и нужен наушник и скрипт написанный какимито умными дядями и тетями так это моршенштерну если для него ошо  это какойто образец жизненной мудрости то у меня нет вопросов,negative,2024-04-18
@SoldierFlory,Нормально она(ксюша) так его подразь**ала. ИТ всё по факту.,2024-04-21 05:24:26+00:00,0,нормально онаксюша так его подразьала ит всё по факту,negative,2024-04-15
@ИринаЛьвовская-щ4р,Получилась бы крутая пара и они бы устроили таким способом прям интересное шоу 😊,2024-04-21 02:11:34+00:00,0,получилась бы крутая пара и они бы устроили таким способом прям интересное шоу,neutral,2024-04-26
@алексмайер-п7д,Он говорит что у него был рак почки и что его мать вытащила из реанимации и сделала операцию хотя он был неблагодарным сыном,2024-04-20 06:40:39+00:00,0,он говорит что у него был рак почки и что его мать вытащила из реанимации и сделала операцию хотя он был неблагодарным сыном,negative,2024-04-11
@алексмайер-п7д,Он говорит что он долбоеб хотя через лет 20 он будет смотреть на это интервью и скажет каким я был долбоебом тут (а может и не будет),2024-04-20 06:39:51+00:00,0,он говорит что он долбоеб хотя через лет 20 он будет смотреть на это интервью и скажет каким я был долбоебом тут а может и не будет,negative,2024-04-23
@алексмайер-п7д,Морген ты ужасный мужчина,2024-04-20 06:38:47+00:00,1,морген ты ужасный мужчина,negative,2024-04-25
@happyerzya,"Usher прикольный был репер, слушали на дискотеках в детстве его",2024-04-19 19:32:09+00:00,0,usher прикольный был репер слушали на дискотеках в детстве его,positive,2024-04-13
@ШурутинВадим,Новый уровень жабогадюкинга.,2024-04-19 15:54:33+00:00,0,новый уровень жабогадюкинга,neutral,2024-04-20
@Ivanovgame1,Я вообще не понимаю почему эти люди кому-то интересны 😮😮😮😮😂😂😂,2024-04-19 13:58:48+00:00,0,я вообще не понимаю почему эти люди комуто интересны,negative,2024-04-15
@Robert-hs7im,1:57:11,2024-04-18 09:26:11+00:00,0,15711,neutral,2024-04-29
@galaganoff777,"Те ,що я спостерігав ,то ,що Ксюшу-мілфу мати ,а алішера поки ,що поважати .",2024-04-18 09:12:41+00:00,2,те що я спостерігав то що ксюшумілфу мати а алішера поки що поважати,neutral,2024-04-18
@Lurri-Smert,"О моргенштерне слышала со времён дома-2 якобы его там брат какой-то что ли был и так до сих пор не удосужились посмотреть или послушать Кто это И вот случайно нарвалась на это интервью но не вырвало не сбежала не выключила досмотрела до конца, а Это говорит о том что меня заинтересовали они в этом интервью",2024-04-18 07:33:45+00:00,0,о моргенштерне слышала со времён дома2 якобы его там брат какойто что ли был и так до сих пор не удосужились посмотреть или послушать кто это и вот случайно нарвалась на это интервью но не вырвало не сбежала не выключила досмотрела до конца а это говорит о том что меня заинтересовали они в этом интервью,negative,2024-04-23
@АртемСафронкин,"Услышал об этом интервью от Харламова, и неожиданно для себя зауважал Ксению 👍",2024-04-17 17:07:33+00:00,0,услышал об этом интервью от харламова и неожиданно для себя зауважал ксению,neutral,2024-04-20
@oksanasoukupova9543,Ксения ❤❤❤❤❤❤,2024-04-17 14:04:24+00:00,0,ксения,neutral,2024-04-24
@horuser1821,"Собчак срециально так медленно говорит, чтобы до Моргена дошло?",2024-04-17 13:48:11+00:00,0,собчак срециально так медленно говорит чтобы до моргена дошло,neutral,2024-04-18
@michaelnefedov9178,Встретились два приспособленца и пиарят друг друга. Плесень..,2024-04-17 11:07:56+00:00,0,встретились два приспособленца и пиарят друг друга плесень,neutral,2024-04-21
@LiberySoul,"1:53:38 разнесла, офигеть",2024-04-16 15:36:29+00:00,0,15338 разнесла офигеть,positive,2024-04-12
@ИмяФамилия-ъ3п8л,"А еще государственную машину хаят за ""звездочки и флашки"" .. Вон как моргена на путь истинный поставили😂",2024-04-16 13:25:38+00:00,0,а еще государственную машину хаят за звездочки и флашки  вон как моргена на путь истинный поставили,neutral,2024-04-11
@Татьяна-п4е9н,"Случайно попалось это интервью.. И сказать, что я В ШОКЕ 😮 - это значит ничего не сказать! Не удивительно, что моргена попросили покинуть ОАЭ",2024-04-15 12:12:39+00:00,0,случайно попалось это интервью и сказать что я в шоке   это значит ничего не сказать не удивительно что моргена попросили покинуть оаэ,negative,2024-04-22
@Paradiselost_paradisefound,"Очень надеялась, что узнаю что-то интересное. Все, что нужно было посмотреть -это 2:02:17 минута.",2024-04-15 02:48:15+00:00,0,очень надеялась что узнаю чтото интересное все что нужно было посмотреть это 20217 минута,negative,2024-04-29
@Счастливая-м6ю,"Все ли я правильно делаю? На своем ли я пути? 
Все ли ты делаешь правильно? На своем ли ты пути?",2024-04-12 21:37:21+00:00,0,"все ли я правильно делаю на своем ли я пути 
все ли ты делаешь правильно на своем ли ты пути",neutral,2024-04-17
@Счастливая-м6ю,💥💥💥💥💥💥💥💥💥💥,2024-04-12 21:11:57+00:00,0,,neutral,2024-04-21
@Счастливая-м6ю,"Ксения очень вдохновляет, люблю её!!!",2024-04-12 21:09:30+00:00,1,ксения очень вдохновляет люблю её,positive,2024-04-28
